postime,ID,lon,lat,distance,sog,cog,draught,wind_u,wind_v,Hs,Tp,heading_wave,current_u,current_v
2022-11-05 19:50:45,0_217,111.930078,-25.83954,1.17,19.5,343.0,12.5,0.9612216541659706,9.764388150345127,3.004645464533093,8.846574211273492,191.39444159739708,-0.017351816975577788,0.12595426752135364
2022-11-05 19:54:14,0_217,111.923442,-25.82162,1.13,19.5,343.0,12.5,1.0004675660363187,9.743337872780144,2.9992674668354926,8.849726286137965,191.44281596485695,-0.021292073803645645,0.12894827904079412
2022-11-05 19:58:56,0_217,111.91425,-25.7975,1.53,19.5,342.0,12.5,1.0524266540798566,9.715763515299477,2.992084674622599,8.853916414927843,191.5057015489182,-0.027178139353707324,0.13327135767048173
2022-11-05 20:04:27,0_217,111.903175,-25.769245,1.79,19.5,342.0,12.5,1.110367634446397,9.703856264502809,2.9839937214147874,8.856815402953739,191.58104534396523,-0.03471592358899929,0.13732248926001864
2022-11-05 20:07:56,0_217,111.896147,-25.751362,1.14,19.6,342.0,12.5,1.1453948862666739,9.70036815388733,2.9790184043985026,8.858256111645604,191.6280934576054,-0.03840421481621838,0.13939347215762213
2022-11-05 20:14:09,0_217,111.88368,-25.719513,2.02,19.5,342.0,12.5,1.2018821429352304,9.712690345237696,2.9703702045023554,8.860623923746667,191.70990099541308,-0.037477072765367325,0.14398042059156418
2022-11-05 20:18:03,0_217,111.875753,-25.69952,1.27,19.5,342.0,12.5,1.2353961089926795,9.722846537959313,2.965071259248404,8.861978444847994,191.759166612581,-0.03508089800923585,0.14896620269595703
2022-11-05 20:24:56,0_217,111.862023,-25.664122,2.24,19.5,343.0,12.5,1.2917793633923267,9.744683435676295,2.955997738342875,8.86411932637128,191.84489572722768,-0.02765749793967807,0.16120520140279218
2022-11-05 20:31:45,0_217,111.848998,-25.629102,2.21,19.5,342.0,12.5,1.3443986402795067,9.771171164218929,2.947403136425274,8.865920536688892,191.92911349387734,-0.017590306023003908,0.16916481028650449
2022-11-05 20:40:38,0_217,111.832058,-25.583783,2.86,19.3,342.0,12.5,1.4069990313017575,9.812424925974575,2.9367164794300016,8.867799818856614,192.03281209205315,-0.017155208627611218,0.17340430390049924
2022-11-05 20:47:08,0_217,111.819318,-25.55106,2.08,19.2,341.0,12.5,1.4479055516547654,9.847139274862352,2.9292430470160697,8.868846866387141,192.10174665003143,-0.03148610995215901,0.15311120120560756
2022-11-05 20:57:51,0_217,111.798298,-25.498077,3.37,18.9,341.0,12.5,1.5069960903889894,9.913069861758668,2.917749542297367,8.869741617488817,192.2042965115477,-0.06841939587084275,0.12005811867780707
2022-11-05 21:06:03,0_217,111.781972,-25.45735,2.59,19.0,341.0,12.5,1.578266348577963,9.976024604089508,2.9126430556298706,8.862175163291365,192.2595600318788,-0.1003840316520428,0.06910693985551887
2022-11-05 21:13:03,0_217,111.76772,-25.422737,2.21,18.9,341.0,12.5,1.6488716447770628,10.026763993106563,2.9086464540828305,8.85470433617922,192.30512764048092,-0.13031344323342395,0.020994093196307285
2022-11-05 21:17:51,0_217,111.758007,-25.399192,1.5,18.8,341.0,12.5,1.6971014880712205,10.060187274256016,2.906001783494938,8.849569835363008,192.335241315069,-0.1366509724200428,-0.01753746447189737
2022-11-05 21:22:03,0_217,111.749558,-25.378593,1.31,18.7,341.0,12.5,1.7394250670388505,10.088648032278483,2.903747613061766,8.84505853371881,192.36117513635517,-0.13677012766962718,-0.05311396088493654
2022-11-05 21:24:56,0_217,111.743783,-25.364553,0.9,18.7,341.0,12.5,1.7695696009670274,10.107869779862755,2.902232974218418,8.841965373166458,192.37855928023848,-0.1347496899043077,-0.07533601860130851
2022-11-05 21:31:08,0_217,111.731365,-25.334443,1.92,18.6,340.0,12.5,1.8344570257916848,10.148211955563475,2.899054038128578,8.835305491404778,192.41481200144634,-0.1304020174342789,-0.12231558927977798
2022-11-05 21:35:38,0_217,111.722263,-25.312742,1.39,18.5,341.0,12.5,1.8814617292338816,10.176582545781807,2.8968045937347657,8.830477762023648,192.43949695895694,-0.10604704884733923,-0.1448130706441047
2022-11-05 21:39:51,0_217,111.71392,-25.29268,1.28,18.2,341.0,12.5,1.9257244247502427,10.202367928365977,2.8947623048079043,8.825981819581305,192.46260683984266,-0.08197670334138209,-0.1655583283460773
2022-11-05 21:44:08,0_217,111.705695,-25.271812,1.33,18.6,341.0,12.5,1.9713171800859868,10.228285124960168,2.8927447859652977,8.821360139864902,192.4879899641156,-0.055980988110783725,-0.18778201846454184
2022-11-05 21:50:27,0_217,111.69364,-25.240972,1.96,18.6,343.0,12.5,2.0374864867276803,10.259967100868295,2.889850942777173,8.814545648607108,192.52504981993798,-0.009103138259810122,-0.21800605481617616
